,label,path_to_image
4533,5,../data/mnist_train/14077-5.jpg
4534,5,../data/mnist_train/14078-5.jpg
4535,8,../data/mnist_train/14079-8.jpg
4536,1,../data/mnist_train/1408-1.jpg
4537,0,../data/mnist_train/14080-0.jpg
4538,5,../data/mnist_train/14081-5.jpg
4539,0,../data/mnist_train/14082-0.jpg
4540,5,../data/mnist_train/14083-5.jpg
4541,2,../data/mnist_train/14084-2.jpg
4542,9,../data/mnist_train/14085-9.jpg
4543,7,../data/mnist_train/14086-7.jpg
4544,2,../data/mnist_train/14087-2.jpg
4545,4,../data/mnist_train/14088-4.jpg
4546,5,../data/mnist_train/14089-5.jpg
4547,0,../data/mnist_train/1409-0.jpg
4548,1,../data/mnist_train/14090-1.jpg
4549,1,../data/mnist_train/14091-1.jpg
4550,3,../data/mnist_train/14092-3.jpg
4551,1,../data/mnist_train/14093-1.jpg
4552,1,../data/mnist_train/14094-1.jpg
4553,6,../data/mnist_train/14095-6.jpg
4554,1,../data/mnist_train/14096-1.jpg
4555,2,../data/mnist_train/14097-2.jpg
4556,9,../data/mnist_train/14098-9.jpg
4557,1,../data/mnist_train/14099-1.jpg
4558,6,../data/mnist_train/141-6.jpg
4559,3,../data/mnist_train/1410-3.jpg
4560,1,../data/mnist_train/14100-1.jpg
4561,3,../data/mnist_train/14101-3.jpg
4562,1,../data/mnist_train/14102-1.jpg
4563,8,../data/mnist_train/14103-8.jpg
4564,0,../data/mnist_train/14104-0.jpg
4565,6,../data/mnist_train/14105-6.jpg
4566,5,../data/mnist_train/14106-5.jpg
4567,4,../data/mnist_train/14107-4.jpg
4568,5,../data/mnist_train/14108-5.jpg
4569,9,../data/mnist_train/14109-9.jpg
4570,1,../data/mnist_train/1411-1.jpg
4571,3,../data/mnist_train/14110-3.jpg
4572,4,../data/mnist_train/14111-4.jpg
4573,4,../data/mnist_train/14112-4.jpg
4574,9,../data/mnist_train/14113-9.jpg
4575,3,../data/mnist_train/14114-3.jpg
4576,2,../data/mnist_train/14115-2.jpg
4577,3,../data/mnist_train/14116-3.jpg
4578,0,../data/mnist_train/14117-0.jpg
4579,6,../data/mnist_train/14118-6.jpg
4580,0,../data/mnist_train/14119-0.jpg
4581,5,../data/mnist_train/1412-5.jpg
4582,9,../data/mnist_train/14120-9.jpg
4583,4,../data/mnist_train/14121-4.jpg
4584,1,../data/mnist_train/14122-1.jpg
4585,4,../data/mnist_train/14123-4.jpg
4586,8,../data/mnist_train/14124-8.jpg
4587,6,../data/mnist_train/14125-6.jpg
4588,9,../data/mnist_train/14126-9.jpg
4589,0,../data/mnist_train/14127-0.jpg
4590,8,../data/mnist_train/14128-8.jpg
4591,2,../data/mnist_train/14129-2.jpg
4592,1,../data/mnist_train/1413-1.jpg
4593,5,../data/mnist_train/14130-5.jpg
4594,8,../data/mnist_train/14131-8.jpg
4595,2,../data/mnist_train/14132-2.jpg
4596,0,../data/mnist_train/14133-0.jpg
4597,6,../data/mnist_train/14134-6.jpg
4598,6,../data/mnist_train/14135-6.jpg
4599,1,../data/mnist_train/14136-1.jpg
4600,8,../data/mnist_train/14137-8.jpg
4601,4,../data/mnist_train/14138-4.jpg
4602,1,../data/mnist_train/14139-1.jpg
4603,2,../data/mnist_train/1414-2.jpg
4604,9,../data/mnist_train/14140-9.jpg
4605,7,../data/mnist_train/14141-7.jpg
4606,6,../data/mnist_train/14142-6.jpg
4607,9,../data/mnist_train/14143-9.jpg
4608,9,../data/mnist_train/14144-9.jpg
4609,1,../data/mnist_train/14145-1.jpg
4610,9,../data/mnist_train/14146-9.jpg
4611,9,../data/mnist_train/14147-9.jpg
4612,8,../data/mnist_train/14148-8.jpg
4613,2,../data/mnist_train/14149-2.jpg
4614,3,../data/mnist_train/1415-3.jpg
4615,1,../data/mnist_train/14150-1.jpg
4616,6,../data/mnist_train/14151-6.jpg
4617,2,../data/mnist_train/14152-2.jpg
4618,7,../data/mnist_train/14153-7.jpg
4619,2,../data/mnist_train/14154-2.jpg
4620,6,../data/mnist_train/14155-6.jpg
4621,0,../data/mnist_train/14156-0.jpg
4622,6,../data/mnist_train/14157-6.jpg
4623,1,../data/mnist_train/14158-1.jpg
4624,8,../data/mnist_train/14159-8.jpg
4625,3,../data/mnist_train/1416-3.jpg
4626,5,../data/mnist_train/14160-5.jpg
4627,4,../data/mnist_train/14161-4.jpg
4628,5,../data/mnist_train/14162-5.jpg
4629,9,../data/mnist_train/14163-9.jpg
4630,7,../data/mnist_train/14164-7.jpg
4631,2,../data/mnist_train/14165-2.jpg
4632,0,../data/mnist_train/14166-0.jpg
4633,1,../data/mnist_train/14167-1.jpg
4634,1,../data/mnist_train/14168-1.jpg
4635,3,../data/mnist_train/14169-3.jpg
4636,8,../data/mnist_train/1417-8.jpg
4637,5,../data/mnist_train/14170-5.jpg
4638,0,../data/mnist_train/14171-0.jpg
4639,7,../data/mnist_train/14172-7.jpg
4640,5,../data/mnist_train/14173-5.jpg
4641,5,../data/mnist_train/14174-5.jpg
4642,5,../data/mnist_train/14175-5.jpg
4643,1,../data/mnist_train/14176-1.jpg
4644,8,../data/mnist_train/14177-8.jpg
4645,9,../data/mnist_train/14178-9.jpg
4646,0,../data/mnist_train/14179-0.jpg
4647,5,../data/mnist_train/1418-5.jpg
4648,0,../data/mnist_train/14180-0.jpg
4649,3,../data/mnist_train/14181-3.jpg
4650,8,../data/mnist_train/14182-8.jpg
4651,7,../data/mnist_train/14183-7.jpg
4652,7,../data/mnist_train/14184-7.jpg
4653,9,../data/mnist_train/14185-9.jpg
4654,5,../data/mnist_train/14186-5.jpg
4655,7,../data/mnist_train/14187-7.jpg
4656,1,../data/mnist_train/14188-1.jpg
4657,0,../data/mnist_train/14189-0.jpg
4658,1,../data/mnist_train/1419-1.jpg
4659,9,../data/mnist_train/14190-9.jpg
4660,2,../data/mnist_train/14191-2.jpg
4661,4,../data/mnist_train/14192-4.jpg
4662,7,../data/mnist_train/14193-7.jpg
4663,8,../data/mnist_train/14194-8.jpg
4664,3,../data/mnist_train/14195-3.jpg
4665,6,../data/mnist_train/14196-6.jpg
4666,6,../data/mnist_train/14197-6.jpg
4667,4,../data/mnist_train/14198-4.jpg
4668,7,../data/mnist_train/14199-7.jpg
4669,9,../data/mnist_train/142-9.jpg
4670,3,../data/mnist_train/1420-3.jpg
4671,3,../data/mnist_train/14200-3.jpg
4672,8,../data/mnist_train/14201-8.jpg
4673,4,../data/mnist_train/14202-4.jpg
4674,0,../data/mnist_train/14203-0.jpg
4675,8,../data/mnist_train/14204-8.jpg
4676,3,../data/mnist_train/14205-3.jpg
4677,6,../data/mnist_train/14206-6.jpg
4678,5,../data/mnist_train/14207-5.jpg
4679,6,../data/mnist_train/14208-6.jpg
4680,0,../data/mnist_train/14209-0.jpg
4681,0,../data/mnist_train/1421-0.jpg
4682,2,../data/mnist_train/14210-2.jpg
4683,1,../data/mnist_train/14211-1.jpg
4684,9,../data/mnist_train/14212-9.jpg
4685,2,../data/mnist_train/14213-2.jpg
4686,8,../data/mnist_train/14214-8.jpg
4687,3,../data/mnist_train/14215-3.jpg
4688,0,../data/mnist_train/14216-0.jpg
4689,4,../data/mnist_train/14217-4.jpg
4690,6,../data/mnist_train/14218-6.jpg
4691,5,../data/mnist_train/14219-5.jpg
4692,0,../data/mnist_train/1422-0.jpg
4693,9,../data/mnist_train/14220-9.jpg
4694,7,../data/mnist_train/14221-7.jpg
4695,3,../data/mnist_train/14222-3.jpg
4696,8,../data/mnist_train/14223-8.jpg
4697,8,../data/mnist_train/14224-8.jpg
4698,0,../data/mnist_train/14225-0.jpg
4699,7,../data/mnist_train/14226-7.jpg
4700,1,../data/mnist_train/14227-1.jpg
4701,6,../data/mnist_train/14228-6.jpg
4702,2,../data/mnist_train/14229-2.jpg
4703,1,../data/mnist_train/1423-1.jpg
4704,3,../data/mnist_train/14230-3.jpg
4705,3,../data/mnist_train/14231-3.jpg
4706,2,../data/mnist_train/14232-2.jpg
4707,4,../data/mnist_train/14233-4.jpg
4708,3,../data/mnist_train/14234-3.jpg
4709,7,../data/mnist_train/14235-7.jpg
4710,5,../data/mnist_train/14236-5.jpg
4711,8,../data/mnist_train/14237-8.jpg
4712,3,../data/mnist_train/14238-3.jpg
4713,9,../data/mnist_train/14239-9.jpg
4714,4,../data/mnist_train/1424-4.jpg
4715,0,../data/mnist_train/14240-0.jpg
4716,0,../data/mnist_train/14241-0.jpg
4717,8,../data/mnist_train/14242-8.jpg
4718,1,../data/mnist_train/14243-1.jpg
4719,9,../data/mnist_train/14244-9.jpg
4720,2,../data/mnist_train/14245-2.jpg
4721,3,../data/mnist_train/14246-3.jpg
4722,3,../data/mnist_train/14247-3.jpg
4723,2,../data/mnist_train/14248-2.jpg
4724,4,../data/mnist_train/14249-4.jpg
4725,2,../data/mnist_train/1425-2.jpg
4726,3,../data/mnist_train/14250-3.jpg
4727,7,../data/mnist_train/14251-7.jpg
4728,4,../data/mnist_train/14252-4.jpg
4729,8,../data/mnist_train/14253-8.jpg
4730,9,../data/mnist_train/14254-9.jpg
4731,9,../data/mnist_train/14255-9.jpg
4732,9,../data/mnist_train/14256-9.jpg
4733,7,../data/mnist_train/14257-7.jpg
4734,0,../data/mnist_train/14258-0.jpg
4735,7,../data/mnist_train/14259-7.jpg
4736,5,../data/mnist_train/1426-5.jpg
4737,7,../data/mnist_train/14260-7.jpg
4738,0,../data/mnist_train/14261-0.jpg
4739,7,../data/mnist_train/14262-7.jpg
4740,3,../data/mnist_train/14263-3.jpg
4741,3,../data/mnist_train/14264-3.jpg
4742,1,../data/mnist_train/14265-1.jpg
4743,3,../data/mnist_train/14266-3.jpg
4744,8,../data/mnist_train/14267-8.jpg
4745,9,../data/mnist_train/14268-9.jpg
4746,9,../data/mnist_train/14269-9.jpg
4747,3,../data/mnist_train/1427-3.jpg
4748,7,../data/mnist_train/14270-7.jpg
4749,2,../data/mnist_train/14271-2.jpg
4750,6,../data/mnist_train/14272-6.jpg
4751,1,../data/mnist_train/14273-1.jpg
4752,6,../data/mnist_train/14274-6.jpg
4753,8,../data/mnist_train/14275-8.jpg
4754,6,../data/mnist_train/14276-6.jpg
4755,6,../data/mnist_train/14277-6.jpg
4756,1,../data/mnist_train/14278-1.jpg
4757,5,../data/mnist_train/14279-5.jpg
4758,3,../data/mnist_train/1428-3.jpg
4759,3,../data/mnist_train/14280-3.jpg
4760,4,../data/mnist_train/14281-4.jpg
4761,1,../data/mnist_train/14282-1.jpg
4762,7,../data/mnist_train/14283-7.jpg
4763,7,../data/mnist_train/14284-7.jpg
4764,3,../data/mnist_train/14285-3.jpg
4765,4,../data/mnist_train/14286-4.jpg
4766,4,../data/mnist_train/14287-4.jpg
4767,5,../data/mnist_train/14288-5.jpg
4768,1,../data/mnist_train/14289-1.jpg
4769,4,../data/mnist_train/1429-4.jpg
4770,6,../data/mnist_train/14290-6.jpg
4771,8,../data/mnist_train/14291-8.jpg
4772,0,../data/mnist_train/14292-0.jpg
4773,6,../data/mnist_train/14293-6.jpg
4774,4,../data/mnist_train/14294-4.jpg
4775,9,../data/mnist_train/14295-9.jpg
4776,2,../data/mnist_train/14296-2.jpg
4777,1,../data/mnist_train/14297-1.jpg
4778,6,../data/mnist_train/14298-6.jpg
4779,4,../data/mnist_train/14299-4.jpg
4780,3,../data/mnist_train/143-3.jpg
4781,3,../data/mnist_train/1430-3.jpg
4782,9,../data/mnist_train/14300-9.jpg
4783,5,../data/mnist_train/14301-5.jpg
4784,3,../data/mnist_train/14302-3.jpg
4785,0,../data/mnist_train/14303-0.jpg
4786,1,../data/mnist_train/14304-1.jpg
4787,1,../data/mnist_train/14305-1.jpg
4788,5,../data/mnist_train/14306-5.jpg
4789,3,../data/mnist_train/14307-3.jpg
4790,0,../data/mnist_train/14308-0.jpg
4791,6,../data/mnist_train/14309-6.jpg
4792,5,../data/mnist_train/1431-5.jpg
4793,9,../data/mnist_train/14310-9.jpg
4794,4,../data/mnist_train/14311-4.jpg
4795,7,../data/mnist_train/14312-7.jpg
4796,8,../data/mnist_train/14313-8.jpg
4797,2,../data/mnist_train/14314-2.jpg
4798,9,../data/mnist_train/14315-9.jpg
4799,6,../data/mnist_train/14316-6.jpg
4800,8,../data/mnist_train/14317-8.jpg
4801,5,../data/mnist_train/14318-5.jpg
4802,5,../data/mnist_train/14319-5.jpg
4803,7,../data/mnist_train/1432-7.jpg
4804,9,../data/mnist_train/14320-9.jpg
4805,2,../data/mnist_train/14321-2.jpg
4806,9,../data/mnist_train/14322-9.jpg
4807,1,../data/mnist_train/14323-1.jpg
4808,2,../data/mnist_train/14324-2.jpg
4809,0,../data/mnist_train/14325-0.jpg
4810,3,../data/mnist_train/14326-3.jpg
4811,7,../data/mnist_train/14327-7.jpg
4812,5,../data/mnist_train/14328-5.jpg
4813,6,../data/mnist_train/14329-6.jpg
4814,6,../data/mnist_train/1433-6.jpg
4815,6,../data/mnist_train/14330-6.jpg
4816,6,../data/mnist_train/14331-6.jpg
4817,6,../data/mnist_train/14332-6.jpg
4818,3,../data/mnist_train/14333-3.jpg
4819,7,../data/mnist_train/14334-7.jpg
4820,3,../data/mnist_train/14335-3.jpg
4821,2,../data/mnist_train/14336-2.jpg
4822,3,../data/mnist_train/14337-3.jpg
4823,3,../data/mnist_train/14338-3.jpg
4824,1,../data/mnist_train/14339-1.jpg
4825,5,../data/mnist_train/1434-5.jpg
4826,4,../data/mnist_train/14340-4.jpg
4827,7,../data/mnist_train/14341-7.jpg
4828,3,../data/mnist_train/14342-3.jpg
4829,2,../data/mnist_train/14343-2.jpg
4830,7,../data/mnist_train/14344-7.jpg
4831,2,../data/mnist_train/14345-2.jpg
4832,1,../data/mnist_train/14346-1.jpg
4833,3,../data/mnist_train/14347-3.jpg
4834,3,../data/mnist_train/14348-3.jpg
4835,6,../data/mnist_train/14349-6.jpg
4836,7,../data/mnist_train/1435-7.jpg
4837,8,../data/mnist_train/14350-8.jpg
4838,8,../data/mnist_train/14351-8.jpg
4839,7,../data/mnist_train/14352-7.jpg
4840,5,../data/mnist_train/14353-5.jpg
4841,5,../data/mnist_train/14354-5.jpg
4842,1,../data/mnist_train/14355-1.jpg
4843,6,../data/mnist_train/14356-6.jpg
4844,4,../data/mnist_train/14357-4.jpg
4845,8,../data/mnist_train/14358-8.jpg
4846,9,../data/mnist_train/14359-9.jpg
4847,1,../data/mnist_train/1436-1.jpg
4848,0,../data/mnist_train/14360-0.jpg
4849,0,../data/mnist_train/14361-0.jpg
4850,8,../data/mnist_train/14362-8.jpg
4851,6,../data/mnist_train/14363-6.jpg
4852,5,../data/mnist_train/14364-5.jpg
4853,8,../data/mnist_train/14365-8.jpg
4854,5,../data/mnist_train/14366-5.jpg
4855,8,../data/mnist_train/14367-8.jpg
4856,3,../data/mnist_train/14368-3.jpg
4857,0,../data/mnist_train/14369-0.jpg
4858,8,../data/mnist_train/1437-8.jpg
4859,7,../data/mnist_train/14370-7.jpg
4860,8,../data/mnist_train/14371-8.jpg
4861,7,../data/mnist_train/14372-7.jpg
4862,2,../data/mnist_train/14373-2.jpg
4863,5,../data/mnist_train/14374-5.jpg
4864,4,../data/mnist_train/14375-4.jpg
4865,0,../data/mnist_train/14376-0.jpg
4866,3,../data/mnist_train/14377-3.jpg
4867,4,../data/mnist_train/14378-4.jpg
4868,7,../data/mnist_train/14379-7.jpg
4869,9,../data/mnist_train/1438-9.jpg
4870,4,../data/mnist_train/14380-4.jpg
4871,1,../data/mnist_train/14381-1.jpg
4872,6,../data/mnist_train/14382-6.jpg
4873,7,../data/mnist_train/14383-7.jpg
4874,6,../data/mnist_train/14384-6.jpg
4875,6,../data/mnist_train/14385-6.jpg
4876,3,../data/mnist_train/14386-3.jpg
4877,9,../data/mnist_train/14387-9.jpg
4878,1,../data/mnist_train/14388-1.jpg
4879,4,../data/mnist_train/14389-4.jpg
4880,9,../data/mnist_train/1439-9.jpg
4881,5,../data/mnist_train/14390-5.jpg
4882,2,../data/mnist_train/14391-2.jpg
4883,8,../data/mnist_train/14392-8.jpg
4884,9,../data/mnist_train/14393-9.jpg
4885,1,../data/mnist_train/14394-1.jpg
4886,9,../data/mnist_train/14395-9.jpg
4887,5,../data/mnist_train/14396-5.jpg
4888,2,../data/mnist_train/14397-2.jpg
4889,5,../data/mnist_train/14398-5.jpg
4890,0,../data/mnist_train/14399-0.jpg
4891,0,../data/mnist_train/144-0.jpg
4892,3,../data/mnist_train/1440-3.jpg
4893,1,../data/mnist_train/14400-1.jpg
4894,4,../data/mnist_train/14401-4.jpg
4895,2,../data/mnist_train/14402-2.jpg
4896,9,../data/mnist_train/14403-9.jpg
4897,4,../data/mnist_train/14404-4.jpg
4898,4,../data/mnist_train/14405-4.jpg
4899,4,../data/mnist_train/14406-4.jpg
4900,0,../data/mnist_train/14407-0.jpg
4901,6,../data/mnist_train/14408-6.jpg
4902,7,../data/mnist_train/14409-7.jpg
4903,0,../data/mnist_train/1441-0.jpg
4904,1,../data/mnist_train/14410-1.jpg
4905,1,../data/mnist_train/14411-1.jpg
4906,9,../data/mnist_train/14412-9.jpg
4907,3,../data/mnist_train/14413-3.jpg
4908,4,../data/mnist_train/14414-4.jpg
4909,2,../data/mnist_train/14415-2.jpg
4910,7,../data/mnist_train/14416-7.jpg
4911,9,../data/mnist_train/14417-9.jpg
4912,4,../data/mnist_train/14418-4.jpg
4913,0,../data/mnist_train/14419-0.jpg
4914,2,../data/mnist_train/1442-2.jpg
4915,1,../data/mnist_train/14420-1.jpg
4916,1,../data/mnist_train/14421-1.jpg
4917,5,../data/mnist_train/14422-5.jpg
4918,2,../data/mnist_train/14423-2.jpg
4919,7,../data/mnist_train/14424-7.jpg
4920,3,../data/mnist_train/14425-3.jpg
4921,6,../data/mnist_train/14426-6.jpg
4922,4,../data/mnist_train/14427-4.jpg
4923,9,../data/mnist_train/14428-9.jpg
4924,5,../data/mnist_train/14429-5.jpg
4925,1,../data/mnist_train/1443-1.jpg
4926,5,../data/mnist_train/14430-5.jpg
4927,6,../data/mnist_train/14431-6.jpg
4928,2,../data/mnist_train/14432-2.jpg
4929,7,../data/mnist_train/14433-7.jpg
4930,7,../data/mnist_train/14434-7.jpg
4931,8,../data/mnist_train/14435-8.jpg
4932,5,../data/mnist_train/14436-5.jpg
4933,9,../data/mnist_train/14437-9.jpg
4934,3,../data/mnist_train/14438-3.jpg
4935,0,../data/mnist_train/14439-0.jpg
4936,0,../data/mnist_train/1444-0.jpg
4937,1,../data/mnist_train/14440-1.jpg
4938,1,../data/mnist_train/14441-1.jpg
4939,3,../data/mnist_train/14442-3.jpg
4940,2,../data/mnist_train/14443-2.jpg
4941,2,../data/mnist_train/14444-2.jpg
4942,3,../data/mnist_train/14445-3.jpg
4943,1,../data/mnist_train/14446-1.jpg
4944,4,../data/mnist_train/14447-4.jpg
4945,7,../data/mnist_train/14448-7.jpg
4946,5,../data/mnist_train/14449-5.jpg
4947,2,../data/mnist_train/1445-2.jpg
4948,2,../data/mnist_train/14450-2.jpg
4949,6,../data/mnist_train/14451-6.jpg
4950,1,../data/mnist_train/14452-1.jpg
4951,7,../data/mnist_train/14453-7.jpg
4952,0,../data/mnist_train/14454-0.jpg
4953,8,../data/mnist_train/14455-8.jpg
4954,5,../data/mnist_train/14456-5.jpg
4955,9,../data/mnist_train/14457-9.jpg
4956,8,../data/mnist_train/14458-8.jpg
4957,0,../data/mnist_train/14459-0.jpg
4958,0,../data/mnist_train/1446-0.jpg
4959,8,../data/mnist_train/14460-8.jpg
4960,1,../data/mnist_train/14461-1.jpg
4961,6,../data/mnist_train/14462-6.jpg
4962,2,../data/mnist_train/14463-2.jpg
4963,6,../data/mnist_train/14464-6.jpg
4964,3,../data/mnist_train/14465-3.jpg
4965,2,../data/mnist_train/14466-2.jpg
4966,4,../data/mnist_train/14467-4.jpg
4967,2,../data/mnist_train/14468-2.jpg
4968,5,../data/mnist_train/14469-5.jpg
4969,3,../data/mnist_train/1447-3.jpg
4970,8,../data/mnist_train/14470-8.jpg
4971,6,../data/mnist_train/14471-6.jpg
4972,5,../data/mnist_train/14472-5.jpg
4973,7,../data/mnist_train/14473-7.jpg
4974,3,../data/mnist_train/14474-3.jpg
4975,8,../data/mnist_train/14475-8.jpg
4976,5,../data/mnist_train/14476-5.jpg
4977,9,../data/mnist_train/14477-9.jpg
4978,4,../data/mnist_train/14478-4.jpg
4979,7,../data/mnist_train/14479-7.jpg
4980,4,../data/mnist_train/1448-4.jpg
4981,0,../data/mnist_train/14480-0.jpg
4982,6,../data/mnist_train/14481-6.jpg
4983,1,../data/mnist_train/14482-1.jpg
4984,4,../data/mnist_train/14483-4.jpg
4985,4,../data/mnist_train/14484-4.jpg
4986,0,../data/mnist_train/14485-0.jpg
4987,1,../data/mnist_train/14486-1.jpg
4988,5,../data/mnist_train/14487-5.jpg
4989,6,../data/mnist_train/14488-6.jpg
4990,8,../data/mnist_train/14489-8.jpg
4991,4,../data/mnist_train/1449-4.jpg
4992,0,../data/mnist_train/14490-0.jpg
4993,0,../data/mnist_train/14491-0.jpg
4994,0,../data/mnist_train/14492-0.jpg
4995,7,../data/mnist_train/14493-7.jpg
4996,9,../data/mnist_train/14494-9.jpg
4997,3,../data/mnist_train/14495-3.jpg
4998,6,../data/mnist_train/14496-6.jpg
4999,5,../data/mnist_train/14497-5.jpg
5000,4,../data/mnist_train/14498-4.jpg
5001,4,../data/mnist_train/14499-4.jpg
5002,6,../data/mnist_train/145-6.jpg
5003,3,../data/mnist_train/1450-3.jpg
5004,3,../data/mnist_train/14500-3.jpg
5005,3,../data/mnist_train/14501-3.jpg
5006,2,../data/mnist_train/14502-2.jpg
5007,6,../data/mnist_train/14503-6.jpg
5008,0,../data/mnist_train/14504-0.jpg
5009,2,../data/mnist_train/14505-2.jpg
5010,5,../data/mnist_train/14506-5.jpg
5011,1,../data/mnist_train/14507-1.jpg
5012,2,../data/mnist_train/14508-2.jpg
5013,7,../data/mnist_train/14509-7.jpg
5014,5,../data/mnist_train/1451-5.jpg
5015,1,../data/mnist_train/14510-1.jpg
5016,7,../data/mnist_train/14511-7.jpg
5017,9,../data/mnist_train/14512-9.jpg
5018,9,../data/mnist_train/14513-9.jpg
5019,4,../data/mnist_train/14514-4.jpg
5020,9,../data/mnist_train/14515-9.jpg
5021,1,../data/mnist_train/14516-1.jpg
5022,1,../data/mnist_train/14517-1.jpg
5023,3,../data/mnist_train/14518-3.jpg
5024,2,../data/mnist_train/14519-2.jpg
5025,6,../data/mnist_train/1452-6.jpg
5026,4,../data/mnist_train/14520-4.jpg
5027,4,../data/mnist_train/14521-4.jpg
5028,4,../data/mnist_train/14522-4.jpg
5029,6,../data/mnist_train/14523-6.jpg
5030,2,../data/mnist_train/14524-2.jpg
5031,7,../data/mnist_train/14525-7.jpg
5032,1,../data/mnist_train/14526-1.jpg
5033,7,../data/mnist_train/14527-7.jpg
5034,1,../data/mnist_train/14528-1.jpg
5035,5,../data/mnist_train/14529-5.jpg
5036,6,../data/mnist_train/1453-6.jpg
5037,6,../data/mnist_train/14530-6.jpg
5038,4,../data/mnist_train/14531-4.jpg
5039,6,../data/mnist_train/14532-6.jpg
5040,5,../data/mnist_train/14533-5.jpg
5041,7,../data/mnist_train/14534-7.jpg
5042,0,../data/mnist_train/14535-0.jpg
5043,3,../data/mnist_train/14536-3.jpg
5044,9,../data/mnist_train/14537-9.jpg
5045,8,../data/mnist_train/14538-8.jpg
5046,9,../data/mnist_train/14539-9.jpg
5047,4,../data/mnist_train/1454-4.jpg
5048,8,../data/mnist_train/14540-8.jpg
5049,8,../data/mnist_train/14541-8.jpg
5050,0,../data/mnist_train/14542-0.jpg
5051,0,../data/mnist_train/14543-0.jpg
5052,1,../data/mnist_train/14544-1.jpg
5053,2,../data/mnist_train/14545-2.jpg
5054,9,../data/mnist_train/14546-9.jpg
5055,0,../data/mnist_train/14547-0.jpg
5056,3,../data/mnist_train/14548-3.jpg
5057,3,../data/mnist_train/14549-3.jpg
5058,7,../data/mnist_train/1455-7.jpg
5059,0,../data/mnist_train/14550-0.jpg
5060,5,../data/mnist_train/14551-5.jpg
5061,1,../data/mnist_train/14552-1.jpg
5062,6,../data/mnist_train/14553-6.jpg
5063,0,../data/mnist_train/14554-0.jpg
5064,1,../data/mnist_train/14555-1.jpg
5065,2,../data/mnist_train/14556-2.jpg
5066,8,../data/mnist_train/14557-8.jpg
5067,9,../data/mnist_train/14558-9.jpg
5068,6,../data/mnist_train/14559-6.jpg
5069,6,../data/mnist_train/1456-6.jpg
5070,9,../data/mnist_train/14560-9.jpg
5071,4,../data/mnist_train/14561-4.jpg
5072,6,../data/mnist_train/14562-6.jpg
5073,6,../data/mnist_train/14563-6.jpg
5074,4,../data/mnist_train/14564-4.jpg
5075,0,../data/mnist_train/14565-0.jpg
5076,8,../data/mnist_train/14566-8.jpg
5077,9,../data/mnist_train/14567-9.jpg
5078,2,../data/mnist_train/14568-2.jpg
5079,2,../data/mnist_train/14569-2.jpg
5080,8,../data/mnist_train/1457-8.jpg
5081,8,../data/mnist_train/14570-8.jpg
5082,6,../data/mnist_train/14571-6.jpg
5083,7,../data/mnist_train/14572-7.jpg
5084,4,../data/mnist_train/14573-4.jpg
5085,7,../data/mnist_train/14574-7.jpg
5086,3,../data/mnist_train/14575-3.jpg
5087,9,../data/mnist_train/14576-9.jpg
5088,9,../data/mnist_train/14577-9.jpg
5089,5,../data/mnist_train/14578-5.jpg
5090,3,../data/mnist_train/14579-3.jpg
5091,1,../data/mnist_train/1458-1.jpg
5092,7,../data/mnist_train/14580-7.jpg
5093,0,../data/mnist_train/14581-0.jpg
5094,8,../data/mnist_train/14582-8.jpg
5095,0,../data/mnist_train/14583-0.jpg
5096,0,../data/mnist_train/14584-0.jpg
5097,5,../data/mnist_train/14585-5.jpg
5098,9,../data/mnist_train/14586-9.jpg
5099,2,../data/mnist_train/14587-2.jpg
5100,0,../data/mnist_train/14588-0.jpg
5101,5,../data/mnist_train/14589-5.jpg
5102,9,../data/mnist_train/1459-9.jpg
5103,5,../data/mnist_train/14590-5.jpg
5104,8,../data/mnist_train/14591-8.jpg
5105,7,../data/mnist_train/14592-7.jpg
5106,8,../data/mnist_train/14593-8.jpg
5107,0,../data/mnist_train/14594-0.jpg
5108,8,../data/mnist_train/14595-8.jpg
5109,9,../data/mnist_train/14596-9.jpg
5110,9,../data/mnist_train/14597-9.jpg
5111,1,../data/mnist_train/14598-1.jpg
5112,4,../data/mnist_train/14599-4.jpg
5113,7,../data/mnist_train/146-7.jpg
5114,9,../data/mnist_train/1460-9.jpg
5115,8,../data/mnist_train/14600-8.jpg
5116,3,../data/mnist_train/14601-3.jpg
5117,2,../data/mnist_train/14602-2.jpg
5118,8,../data/mnist_train/14603-8.jpg
5119,0,../data/mnist_train/14604-0.jpg
5120,8,../data/mnist_train/14605-8.jpg
5121,2,../data/mnist_train/14606-2.jpg
5122,5,../data/mnist_train/14607-5.jpg
5123,4,../data/mnist_train/14608-4.jpg
5124,5,../data/mnist_train/14609-5.jpg
5125,0,../data/mnist_train/1461-0.jpg
5126,5,../data/mnist_train/14610-5.jpg
5127,7,../data/mnist_train/14611-7.jpg
5128,0,../data/mnist_train/14612-0.jpg
5129,1,../data/mnist_train/14613-1.jpg
5130,1,../data/mnist_train/14614-1.jpg
5131,3,../data/mnist_train/14615-3.jpg
5132,9,../data/mnist_train/14616-9.jpg
5133,6,../data/mnist_train/14617-6.jpg
5134,8,../data/mnist_train/14618-8.jpg
5135,9,../data/mnist_train/14619-9.jpg
5136,4,../data/mnist_train/1462-4.jpg
5137,3,../data/mnist_train/14620-3.jpg
5138,4,../data/mnist_train/14621-4.jpg
5139,1,../data/mnist_train/14622-1.jpg
5140,1,../data/mnist_train/14623-1.jpg
